접수년도,자치구코드,자치구명,법정동코드,법정동명,지번구분코드,지번구분,본번,부번,층,계약일,전월세구분,임대면적,보증금(만원),임대료(만원),건물명,건축년도,건물용도,계약기간,신규계약구분,갱신청구권사용,종전보증금,종전임대료
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,670.0,39.0,6.0,20251220,월세,29.98,0,35,성원하이츠,2019.0,연립다세대,25.12~26.12,신규,,,
2025,11290.0,성북구,13600.0,하월곡동,1.0,대지,90.0,219.0,3.0,20251220,월세,20.2,2000,70,웰유,2020.0,오피스텔,26.01~28.01,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,165.0,13.0,2.0,20251220,월세,29.81,15000,33,위미빌,2017.0,연립다세대,25.12~27.12,갱신,○,15000.0,30.0
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,291.0,35.0,4.0,20251220,월세,34.62,3000,130,이문스카이뷰,2020.0,오피스텔,26.02~28.02,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,377.0,0.0,15.0,20251220,월세,17.45,1000,80,이문휘경 지웰에스테이트,2021.0,오피스텔,26.02~27.02,갱신,,1000.0,76.0
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,377.0,0.0,14.0,20251220,월세,17.45,1000,85,이문휘경 지웰에스테이트,2021.0,오피스텔,25.12~26.12,갱신,,1000.0,85.0
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,124.0,43.0,3.0,20251220,월세,15.29,10000,30,전농포유,2021.0,연립다세대,26.01~28.01,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,620.0,15.0,12.0,20251220,월세,18.43,1000,100,청량리역 우남SL타워300,2023.0,오피스텔,26.02~27.02,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,620.0,15.0,15.0,20251220,월세,25.3,2000,136,청량리역 우남SL타워300,2023.0,오피스텔,26.02~27.12,신규,,,
2025,11290.0,성북구,12500.0,안암동5가,1.0,대지,15.0,55.0,4.0,20251220,월세,12.0,2000,70,큰소나무,2012.0,연립다세대,26.02~27.02,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,291.0,27.0,5.0,20251220,월세,20.3,3000,63,페몬트오피스텔,2002.0,오피스텔,25.12~27.01,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,675.0,0.0,17.0,20251220,월세,19.19,3000,75,포레스타,2022.0,오피스텔,25.12~26.12,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,100.0,26.0,12.0,20251220,월세,17.96,1000,80,포레스트힐시티,2018.0,오피스텔,25.12~26.12,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,26.0,14.0,21.0,20251220,월세,40.42,5000,180,힐스테이트 청량리 메트로블,2025.0,오피스텔,25.12~27.12,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,26.0,14.0,7.0,20251220,월세,40.42,5000,170,힐스테이트 청량리 메트로블,2025.0,오피스텔,25.12~27.12,신규,,,
2025,11290.0,성북구,10700.0,동소문동4가,1.0,대지,118.0,0.0,3.0,20251219,월세,18.58,1000,75,(118),2019.0,오피스텔,26.01~28.01,신규,,,
2025,11290.0,성북구,11600.0,동선동1가,1.0,대지,121.0,5.0,4.0,20251219,월세,17.28,5000,50,(121-5),2014.0,오피스텔,26.02~28.02,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,16.0,114.0,4.0,20251219,월세,45.51,17000,10,금아빌,2010.0,연립다세대,26.01~28.01,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,100.0,1.0,16.0,20251219,월세,18.52,14000,7,다스하우스,2018.0,연립다세대,26.02~28.02,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,492.0,4.0,7.0,20251219,월세,31.93,5000,45,답십리한화오벨리스크,2004.0,오피스텔,25.12~26.12,신규,,,
2025,11290.0,성북구,12100.0,안암동1가,1.0,대지,28.0,0.0,3.0,20251219,월세,13.21,1000,49,루미에르,2012.0,연립다세대,26.02~28.02,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,258.0,0.0,9.0,20251219,월세,29.95,3000,110,리브인,2022.0,오피스텔,26.01~28.01,신규,,,
2025,11290.0,성북구,13500.0,종암동,1.0,대지,7.0,54.0,2.0,20251219,월세,29.46,5000,70,베스트캐슬,2018.0,연립다세대,26.03~28.03,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,22.0,3.0,3.0,20251219,월세,26.56,25500,3,샤인빌,2023.0,연립다세대,26.01~28.01,갱신,,26000.0,0.0
2025,11290.0,성북구,13800.0,장위동,1.0,대지,8.0,2.0,5.0,20251219,월세,18.03,1000,65,석계역 한일노벨리아시티,2019.0,오피스텔,25.12~26.12,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,431.0,5.0,2.0,20251219,월세,22.7,500,50,신부파스칼텔,2003.0,오피스텔,25.12~26.12,신규,,,
2025,11290.0,성북구,10100.0,성북동,1.0,대지,124.0,24.0,-1.0,20251219,월세,54.8,3000,110,신일빌라(나),1988.0,연립다세대,25.12~27.12,신규,,,
2025,11290.0,성북구,10700.0,동소문동4가,1.0,대지,124.0,2.0,4.0,20251219,월세,15.47,2000,57,아카데미하우스,2013.0,연립다세대,26.01~28.01,갱신,,2000.0,55.0
2025,11290.0,성북구,13400.0,길음동,1.0,대지,488.0,10.0,3.0,20251219,월세,14.0,500,41,에이미하우스,2012.0,연립다세대,25.12~26.12,신규,,,
2025,11290.0,성북구,11500.0,삼선동5가,1.0,대지,2.0,3.0,2.0,20251219,월세,25.06,1000,76,영인빌,2018.0,연립다세대,26.01~28.01,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,345.0,7.0,14.0,20251219,월세,29.06,2000,110,장안동 썬앤빌 시그니처,2022.0,오피스텔,26.01~27.01,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,266.0,176.0,6.0,20251219,월세,33.63,1000,95,중앙하이츠(266-176),2013.0,연립다세대,26.02~28.02,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,255.0,58.0,4.0,20251219,월세,20.46,1000,83,창보리버리치,2019.0,오피스텔,26.01~27.01,갱신,,1000.0,80.0
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,497.0,23.0,16.0,20251219,월세,23.85,1000,70,청계 푸르지오시티,2015.0,오피스텔,26.01~27.01,갱신,○,1000.0,69.0
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,530.0,15.0,4.0,20251219,월세,18.84,500,60,현대썬앤빌 청계,,오피스텔,26.01~27.02,신규,,,
2025,11230.0,동대문구,10800.0,회기동,1.0,대지,103.0,206.0,2.0,20251219,월세,69.2,20000,13,회기동다세대주택,2006.0,연립다세대,25.12~27.12,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,130.0,12.0,6.0,20251218,월세,17.28,3000,44,(130-12),2017.0,오피스텔,25.12~26.12,갱신,,3000.0,42.0
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,136.0,49.0,1.0,20251218,월세,43.54,2000,90,(136-49),1994.0,연립다세대,25.12~27.12,신규,,,
2025,11290.0,성북구,12000.0,동선동5가,1.0,대지,172.0,3.0,3.0,20251218,월세,49.89,3000,45,(172-3),2002.0,연립다세대,26.02~28.02,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,312.0,54.0,3.0,20251218,월세,14.63,1000,43,(312-54),2010.0,연립다세대,25.12~26.12,신규,,,
2025,11290.0,성북구,11300.0,삼선동3가,1.0,대지,3.0,4.0,2.0,20251218,월세,34.55,5000,55,ACE,2003.0,연립다세대,26.02~28.01,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,183.0,440.0,4.0,20251218,월세,21.68,1000,60,PRORSUM(183-440),2017.0,연립다세대,25.12~27.01,신규,,,
2025,11290.0,성북구,13900.0,석관동,1.0,대지,332.0,28.0,3.0,20251218,월세,32.58,13000,20,더하우스,2008.0,연립다세대,26.03~28.03,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,97.0,8.0,6.0,20251218,월세,28.31,700,80,동광동대문베르빌,2004.0,오피스텔,25.12~26.12,갱신,○,700.0,75.0
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,100.0,5.0,9.0,20251218,월세,22.86,5000,70,동대문 베네스트,2020.0,오피스텔,25.12~27.12,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,787.0,0.0,16.0,20251218,월세,46.96,2000,80,동의보감타워,2005.0,오피스텔,26.01~28.01,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,317.0,11.0,10.0,20251218,월세,10.955,2000,80,리센스,2021.0,연립다세대,25.12~26.12,신규,,,
2025,11290.0,성북구,11400.0,삼선동4가,1.0,대지,315.0,0.0,2.0,20251218,월세,14.43,1000,55,백림빌딩,2013.0,연립다세대,26.01~28.01,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,255.0,190.0,8.0,20251218,월세,17.3,3000,78,수아주캠퍼스빌,2019.0,오피스텔,26.02~27.02,신규,,,
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,117.0,9.0,3.0,20251218,월세,22.76,650,73,신설동 지웰홈스,2017.0,오피스텔,26.02~27.02,갱신,,1000.0,71.0
2025,11230.0,동대문구,10100.0,신설동,1.0,대지,117.0,9.0,3.0,20251218,월세,22.76,650,74,신설동 지웰홈스,2017.0,오피스텔,26.03~27.03,갱신,,1000.0,72.0
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,465.0,15.0,13.0,20251218,월세,29.27,5000,130,파히나 더 그로브,2023.0,오피스텔,25.12~27.12,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,417.0,5.0,8.0,20251218,월세,19.1,5000,55,포유존,2020.0,연립다세대,26.01~27.01,갱신,,5000.0,55.0
2025,11290.0,성북구,13800.0,장위동,1.0,대지,231.0,234.0,2.0,20251218,월세,37.71,1794,23,피엔엘하우스(A동),2018.0,연립다세대,26.01~27.12,갱신,,1794.0,0.0
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,530.0,17.0,7.0,20251218,월세,22.14,3700,73,한성아펠시티,2019.0,오피스텔,25.12~26.12,갱신,○,3700.0,69.0
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,494.0,1.0,9.0,20251218,월세,19.05,1000,70,한일노벨리아,2016.0,오피스텔,26.02~28.02,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,373.0,3.0,4.0,20251218,월세,21.03,500,65,현대썬앤빌601,2015.0,오피스텔,25.12~26.12,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,336.0,7.0,11.0,20251218,월세,16.79,1000,95,회기역 에스메이트 오피스텔,2022.0,오피스텔,25.12~26.12,신규,,,
2025,11230.0,동대문구,10800.0,회기동,1.0,대지,103.0,272.0,4.0,20251217,월세,30.82,17800,30,(103-272),2019.0,연립다세대,26.02~28.02,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,341.0,41.0,9.0,20251217,월세,14.45,1000,69,(341-41),2017.0,연립다세대,25.12~28.02,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,905.0,6.0,1.0,20251217,월세,31.95,500,65,(905-6),1992.0,연립다세대,25.12~26.08,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,364.0,5.0,18.0,20251217,월세,23.5,20100,6,가우디오피스텔,2020.0,오피스텔,26.02~28.02,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,106.0,26.0,3.0,20251217,월세,57.49,7531,22,동트리움 비동,,오피스텔,26.01~27.12,갱신,,7410.0,19.0
2025,11290.0,성북구,11900.0,동선동4가,1.0,대지,169.0,0.0,3.0,20251217,월세,29.97,5000,104,디와이주택,,오피스텔,26.02~28.02,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,258.0,0.0,4.0,20251217,월세,46.92,2000,160,리브인,2022.0,오피스텔,26.01~27.01,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,498.0,5.0,7.0,20251217,월세,20.22,1000,52,메트로팰리스,2005.0,오피스텔,25.12~26.12,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,130.0,4.0,11.0,20251217,월세,36.41,2000,98,바인르미에르,2017.0,오피스텔,26.02~27.02,갱신,○,2000.0,93.0
2025,11290.0,성북구,10700.0,동소문동4가,1.0,대지,75.0,2.0,6.0,20251217,월세,26.5,2000,70,부라다리빙텔,2003.0,오피스텔,26.01~28.01,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,33.0,22.0,2.0,20251217,월세,51.2,20000,90,새로움빌5차,2015.0,연립다세대,25.12~27.03,갱신,,20000.0,70.0
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,591.0,0.0,6.0,20251217,월세,29.98,4065,42,서도휴파크,2024.0,연립다세대,26.01~28.03,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,591.0,0.0,7.0,20251217,월세,29.98,4110,42,서도휴파크,2024.0,연립다세대,26.01~28.03,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,670.0,39.0,6.0,20251217,월세,29.98,300,55,성원하이츠,2019.0,연립다세대,26.01~28.01,신규,,,
2025,11230.0,동대문구,11000.0,이문동,1.0,대지,255.0,190.0,9.0,20251217,월세,17.3,10000,35,수아주캠퍼스빌,2019.0,오피스텔,26.01~28.01,신규,,,
2025,11290.0,성북구,13800.0,장위동,1.0,대지,232.0,76.0,4.0,20251217,월세,57.8,4778,24,인화빌,2019.0,연립다세대,25.12~27.12,갱신,,4676.0,23.0
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,306.0,9.0,6.0,20251217,월세,29.39,25500,20,장안엘리시아,2022.0,연립다세대,26.02~28.02,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,497.0,23.0,15.0,20251217,월세,20.62,500,63,청계 푸르지오시티,2015.0,오피스텔,26.02~27.02,갱신,○,500.0,60.0
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,620.0,6.0,5.0,20251217,월세,18.44,1000,100,청량리역 렉스프라임,2023.0,오피스텔,26.01~27.01,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,266.0,6.0,4.0,20251217,월세,14.11,13000,25,프리미어M,2019.0,연립다세대,26.02~28.02,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,373.0,3.0,20.0,20251217,월세,21.03,3000,55,현대썬앤빌601,2015.0,오피스텔,26.02~27.02,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,322.0,2.0,11.0,20251217,월세,16.69,1000,95,회기역 더이스트팰리스,2020.0,오피스텔,25.12~26.12,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,319.0,5.0,4.0,20251217,월세,13.86,500,45,휘경동 코업레지던스,2002.0,오피스텔,25.12~26.07,신규,,,
2025,11290.0,성북구,11900.0,동선동4가,1.0,대지,127.0,0.0,6.0,20251217,월세,20.44,5000,58,휴림 빌딩,2012.0,오피스텔,26.02~28.02,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,12.0,20251217,월세,20.92,3000,100,힐스테이트 청량리역,2023.0,오피스텔,26.02~27.02,갱신,○,3000.0,95.0
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,15.0,20251217,월세,20.92,1000,100,힐스테이트 청량리역,2023.0,오피스텔,26.02~27.02,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,16.0,20251217,월세,21.2,1000,94,힐스테이트 청량리역,2023.0,오피스텔,26.01~27.01,신규,,,
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,1143.0,22.0,4.0,20251216,월세,28.14,300,38,(1143-22),1998.0,연립다세대,25.12~26.12,신규,,,
2025,11290.0,성북구,11700.0,동선동2가,1.0,대지,238.0,0.0,3.0,20251216,월세,13.12,1000,65,(238-0),2017.0,연립다세대,26.01~28.02,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,424.0,12.0,3.0,20251216,월세,29.97,1000,80,(424-12),2014.0,연립다세대,26.02~27.02,갱신,○,2000.0,73.0
2025,11290.0,성북구,13900.0,석관동,1.0,대지,189.0,25.0,4.0,20251216,월세,37.05,2000,110,골든캐슬12차,2021.0,오피스텔,25.12~27.12,신규,,,
2025,11290.0,성북구,10900.0,동소문동6가,1.0,대지,30.0,0.0,4.0,20251216,월세,34.94,34000,5,나인하우스,2023.0,연립다세대,26.01~28.01,갱신,,34000.0,0.0
2025,11290.0,성북구,11700.0,동선동2가,1.0,대지,181.0,0.0,4.0,20251216,월세,27.25,4000,50,다우,2000.0,연립다세대,26.02~28.02,신규,,,
2025,11230.0,동대문구,10200.0,용두동,1.0,대지,104.0,3.0,16.0,20251216,월세,23.47,1000,85,동대문 푸르지오시티,,오피스텔,26.01~27.01,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,317.0,4.0,4.0,20251216,월세,54.71,5000,120,동성골드리버,2015.0,연립다세대,26.02~28.02,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,443.0,6.0,4.0,20251216,월세,35.85,4000,82,동양캐슬,2016.0,연립다세대,26.01~28.01,신규,,,
2025,11290.0,성북구,10700.0,동소문동4가,1.0,대지,75.0,2.0,8.0,20251216,월세,24.7,2000,68,부라다리빙텔,2003.0,오피스텔,26.01~28.01,신규,,,
2025,11290.0,성북구,13900.0,석관동,1.0,대지,135.0,2.0,2.0,20251216,월세,33.15,1000,74,브룩스톤오피스텔,2003.0,오피스텔,26.01~28.01,신규,,,
2025,11290.0,성북구,13800.0,장위동,1.0,대지,68.0,1281.0,2.0,20251216,월세,29.94,5000,90,삼성쉐르빌A,2021.0,연립다세대,25.12~27.12,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,591.0,0.0,5.0,20251216,월세,29.99,200,50,서도휴파크,2024.0,연립다세대,26.01~28.03,신규,,,
2025,11290.0,성북구,13800.0,장위동,1.0,대지,65.0,57.0,5.0,20251216,월세,57.69,646,48,성준팰리스,2019.0,연립다세대,25.12~28.03,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,420.0,3.0,3.0,20251216,월세,29.91,1000,81,수하우스,2015.0,연립다세대,26.01~27.01,갱신,○,1000.0,78.0
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,260.0,37.0,1.0,20251216,월세,60.96,23500,8,스카이캐슬,2022.0,연립다세대,26.01~28.01,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,602.0,23.0,16.0,20251216,월세,46.04,300,210,스테이 하이 오피스텔,2024.0,오피스텔,25.12~26.03,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,243.0,6.0,7.0,20251216,월세,28.451,100,80,써밋카운티,2021.0,연립다세대,25.12~26.03,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,124.0,43.0,4.0,20251216,월세,13.59,12000,25,전농포유,2021.0,연립다세대,26.02~28.02,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,326.0,4.0,3.0,20251216,월세,55.35,608,63,제일빌라,2019.0,연립다세대,25.12~28.03,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,999.0,0.0,3.0,20251216,월세,31.86,14000,2,청계벽산메가트리움,2006.0,오피스텔,26.02~28.02,신규,,,
2025,11230.0,동대문구,10400.0,전농동,1.0,대지,209.0,50.0,2.0,20251216,월세,52.05,20000,45,청운스위트빌(209-50),2016.0,연립다세대,26.01~28.01,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,465.0,15.0,16.0,20251216,월세,29.27,5500,150,파히나 더 그로브,2023.0,오피스텔,25.12~26.12,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,494.0,1.0,9.0,20251216,월세,19.05,1000,60,한일노벨리아,2016.0,오피스텔,25.12~26.12,갱신,,1000.0,55.0
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,373.0,3.0,13.0,20251216,월세,21.03,500,65,현대썬앤빌601,2015.0,오피스텔,25.12~26.12,신규,,,
2025,11230.0,동대문구,10900.0,휘경동,1.0,대지,322.0,2.0,3.0,20251216,월세,16.69,1000,95,회기역 더이스트팰리스,2020.0,오피스텔,26.01~27.01,신규,,,
2025,11230.0,동대문구,10700.0,청량리동,1.0,대지,235.0,6.0,10.0,20251216,월세,21.2,1000,115,힐스테이트 청량리역,2023.0,오피스텔,26.02~27.02,갱신,○,1000.0,110.0
2025,11230.0,동대문구,10300.0,제기동,1.0,대지,1175.0,0.0,1.0,20251215,월세,32.92,1000,70,(1175-0),1980.0,연립다세대,25.12~26.12,신규,,,
2025,11290.0,성북구,11400.0,삼선동4가,1.0,대지,345.0,1.0,6.0,20251215,월세,29.53,3000,75,(345-1),2014.0,오피스텔,26.01~28.01,신규,,,
2025,11290.0,성북구,11400.0,삼선동4가,1.0,대지,345.0,1.0,10.0,20251215,월세,29.53,3000,75,(345-1),2014.0,오피스텔,26.01~28.01,신규,,,
2025,11230.0,동대문구,10800.0,회기동,1.0,대지,60.0,145.0,5.0,20251215,월세,23.56,1000,65,M5,1990.0,연립다세대,26.01~27.01,신규,,,
2025,11290.0,성북구,13900.0,석관동,1.0,대지,343.0,2.0,7.0,20251215,월세,29.75,3000,130,filif,2024.0,오피스텔,26.02~28.02,신규,,,
2025,11290.0,성북구,13300.0,정릉동,1.0,대지,647.0,9.0,3.0,20251215,월세,52.27,4000,34,가만그린빌라,1996.0,연립다세대,25.12~27.12,신규,,,
2025,11290.0,성북구,10300.0,돈암동,1.0,대지,413.0,133.0,2.0,20251215,월세,25.95,0,70,다온숲,2019.0,연립다세대,25.12~26.02,신규,,,
2025,11230.0,동대문구,10500.0,답십리동,1.0,대지,467.0,31.0,5.0,20251215,월세,28.77,13000,65,더스위트청계,2022.0,연립다세대,26.01~28.01,신규,,,
2025,11230.0,동대문구,10600.0,장안동,1.0,대지,106.0,6.0,5.0,20251215,월세,57.2,7557,22,동트리움 에이동,,오피스텔,26.01~27.12,갱신,,7436.0,20.0
2025,11290.0,성북구,11900.0,동선동4가,1.0,대지,295.0,4.0,2.0,20251215,월세,21.05,1000,70,벨라미아 오피스텔,2011.0,오피스텔,26.01~27.01,신규,,,
2025,11290.0,성북구,11900.0,동선동4가,1.0,대지,295.0,4.0,14.0,20251215,월세,21.69,1000,77,벨라미아 오피스텔,2011.0,오피스텔,26.01~28.01,신규,,,
2025,11290.0,성북구,10700.0,동소문동4가,1.0,대지,75.0,2.0,8.0,20251215,월세,22.8,2000,65,부라다리빙텔,2003.0,오피스텔,26.01~28.01,신규,,,
